"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
"20",0.418087172056713,0.499591613695742,0.808500210944636,0.887772107171689,0.797339010624851,0.860761008948618,0.715606149875545,0.776057944039659,0.800903262843577,0.671817756491168,0.656151748930557,0.324240249756815,0.755483773924462,0.884688568508456,0.448931389198722,0.376166894014295,0.765978978419169,0.494619211299057,0.515386685736043,0.62814947085989,0.719681806439391,0.467499197089323,0.783872238870329,0.617597984436804,0.401453759620691,0.442941259661928,0.333043229472792,0.751863661631359,0.782004502031448,0.865651674575703,0.521555987176175,0.379690059528932,0.612802485398346,0.481080059261294,0.492536051969726
"21",0.820467975831516,0.708017799926001,0.211568573083995,0.622414025005575,0.687359765577729,0.652271350210042,0.851341884184972,0.57514245356777,0.66121242601201,0.882365502864768,0.740620633640319,0.459477156369329,0.43034666054033,0.733395605181711,0.918869243586336,0.390162950712324,0.481609520912155,0.638549190609941,0.723334421755201,0.0620375153202214,0.753651497260002,0.137602765387731,0.0184034352618114,0.614905206295844,0.786372788541948,0.278051414891718,0.189123192422842,0.788648393786644,0.465408172918608,0.752854942944861,0.194094784291652,0.412755720023376,0.426162269023938,0.256669969586343,0.723194046283011
"22",0.711681463790391,0.553594385562988,0.136111280461241,0.50836163175949,0.445933468869334,0.794202790554979,0.537299642975808,0.735083022640419,0.14998240478896,0.733710511953411,0.612696141347823,0.0637622950308294,0.871096099553901,0.379725427560793,0.374100204989419,0.516130226835917,0.519801299710403,0.611500343183881,0.628756274117254,0.237274573408475,0.479184777026203,0.641757035569711,0.506394420908264,0.223282658081417,0.214465403492026,0.92453234485534,0.665513295647268,0.527192136241913,0.647837805896986,0.298600238270232,0.478600870611759,0.348771732842931,0.534414872585877,0.438517143901084,0.692069514490663
"23",0.550491731567381,0.645544283183087,0.0614189452027667,0.615719373747638,0.621541200921045,0.306230856663245,0.315682341683093,0.818661065918164,0.241921597073191,0.627631906088006,0.66026339080876,0.577785383736664,0.790067842081063,0.553595661842238,0.329353308700675,0.872428292942188,0.318602447654049,0.665041287019501,0.103249933220052,0.868769783537005,0.377662451873269,0.408018695248292,0.0569720462185177,0.296180051179093,0.391878156444824,0.165882978384974,0.256663459048198,0.282083303150835,0.381921501676269,0.686675004361376,0.676870955060603,0.359936613932777,0.514876917817315,0.270933181313851,0.495967263503444
"24",0.383870155555333,0.421937396763461,0.300565963255934,0.68392871661356,0.765908000500466,0.299651441585553,0.105599574557455,0.586332452389339,0.215343051701419,0.44859379885641,0.652633968734693,0.0851047359840816,0.298750541648254,0.554025534657026,0.2939959179761,0.270898768179362,0.733187621777573,0.50875496616998,0.631750150817308,0.0821202923594462,0.321039890302245,0.468876351319529,0.710171212719597,0.149148780588458,0.58497563843583,0.207227120787995,0.5897111308092,0.417931467613469,0.724891817358696,0.702516475576911,0.413481092701175,0.460240375130295,0.402092036838416,0.483751058118269,0.41648047567668
"25",0.307640683289643,0.24305187544702,0.293913098816073,0.558133028517677,0.654940908730074,0.225581109423773,0.314975629105367,0.530330639790759,0.287102151069332,0.48712382093798,0.625088250660127,0.35399493202452,0.952292789293813,0.677787123565352,0.194346621467002,0.446952032081166,0.505861194988566,0.716241982045159,0.389995066708636,0.636495823829457,0.307709660955998,0.487827552645346,0.422567545679795,0.544641805583889,0.213998262880427,0.261473343625653,0.746837504070844,0.561221479656322,0.353369263475431,0.599846256270567,0.673524844476144,0.483076875457899,0.801873628504672,0.846037590296171,0.357654361089751
"26",0.745589501630281,0.127841823386065,0.320572824569577,0.212504280252508,0.480923581770295,0.655973260183053,0.561237971980579,0.268758512544448,0.424731381255348,0.394284232619849,0.481701966672292,0.103859571250377,0.567511692391228,0.303799639673841,0.834191346024265,0.484549890886009,0.175341906726003,0.297000728843538,0.217858664180024,0.570544280009306,0.683733048288309,0.331323921123301,0.558522176206293,0.00985473420626267,0.244086222481883,0.157344485140954,0.120151845827678,0.313939900429645,0.532151103393374,0.254979485603962,0.385887657937343,0.234897070254737,0.409987847526963,0.452616709921164,0.628332297951623
"27",0.395288911187039,0.227872692211386,0.177036630246947,0.0663342393229697,0.229148745203158,0.140790678092791,0.306289110034197,0.203971981753516,0.299333402139911,0.415833327016852,0.152833622808659,0.446825713949738,0.191388552606874,0.157144880325689,0.339640113280207,0.111525433322717,0.2386304561603,0.147318337814773,0.285140518553746,0.267977621447661,0.524472157125209,0.228159731116019,0.116743178872334,0.782274777605494,0.438093433189166,0.405131361951135,0.254326768876221,0.181652392632591,0.393371137439955,0.435346589624307,0.181369966463406,0.596364790625121,0.0838133154562152,0.0449306111416436,0.326878555967555
"28",0.208194167681089,0.646353369460231,0.380700353068544,0.585645350414158,0.559328126648734,0.507153220467012,0.216691540594794,0.260272591427345,0.31591047186786,0.273681050652956,0.27116180841171,0.478083026966946,0.336802234174207,0.453381753519762,0.12386003522966,0.430367070464139,0.742970278186258,0.204681681600934,0.650778374436101,0.320438249694562,0.158479325553778,0.315223648575491,0.30300678970797,0.322108038195078,0.562758947654618,0.370265094467178,0.310461638785245,0.0970113988977981,0.214059322407071,0.84800051686942,0.226236572441974,0.810503785182222,0.163927579354773,0.778450669123923,0.222769387754297
"29",0.80799424078357,0.691258590471977,0.693137847180552,0.721800939737396,0.933145728497671,0.670659211918079,0.879518666599155,0.697658429321578,0.370920592992272,0.753172542727271,0.86147376501554,0.650117215849991,0.199445340652683,0.821334034643439,0.604875169136313,0.293847088240813,0.792488347858448,0.585054852616707,0.801324877836071,0.789946066581084,0.862303185491708,0.877537440455649,0.555972417987553,0.511568202391292,0.619975524672021,0.374954430753317,0.890678987059789,0.812294109377024,0.662335244772918,0.771331459669565,0.657453092827605,0.483508477087674,0.755665597107203,0.380538836977587,0.759195062436021
"30",0.597302929554929,0.971572443170433,0.845314003701951,0.806984780569779,0.784973546961309,0.482283135795001,0.696113237954509,0.358123974550347,0.895153837335465,0.783542975436728,0.650208705845984,0.598928527605619,0.718778532986841,0.826986642133611,0.421536749255472,0.811608735245659,0.707936457927251,0.758623491858864,0.110231272162917,0.657411133683379,0.577649121236111,0.92707493704542,0.801785195629963,0.162847173782332,0.624517848981744,0.755439982444704,0.563592566896455,0.809790697969066,0.927003536593118,0.483565896487883,0.51035955740407,0.480376723771938,0.929041310200096,0.605825323541888,0.480206858322613
"31",0.352326022533748,0.267220407108894,0.59988677925258,0.574198505862151,0.330314010951982,0.521957596755486,0.643241565317625,0.854954239933897,0.380197826997245,0.432441214405972,0.393279658173465,0.22542464783682,0.579354734027391,0.368823140650436,0.152052501287557,0.306723304594793,0.558069971836546,0.690937452339363,0.37657640827575,0.329039912852549,0.170892308226355,0.289338855176954,0.233828101981408,0.859809024703378,0.332022818378567,0.760910546433972,0.775453601002406,0.681683498726929,0.428066017726974,0.444154159545413,0.237945642033521,0.583375708121784,0.667234676786949,0.412998468541201,0.20952759118295
"32",0.415514148779607,0.218776714791758,0.0288263422193299,0.47386140572614,0.695848312375323,0.721990507171663,0.607865521949089,0.626697118174439,0.198424031975292,0.189565054699534,0.837691567297268,0.449917898082787,0.4333134268094,0.547290346873833,0.201383426032539,0.452544300647302,0.224142662867943,0.34947688911169,0.442411003276707,0.524974481880373,0.414413728454644,0.602102180760707,0.846913813404097,0.796979017708822,0.814464194639188,0.15511181961992,0.427622943485833,0.298983866274808,0.514510158258953,0.279029153629761,0.0502522981305484,0.214970744266951,0.633904178583342,0.336566961101645,0.345301666409995
"33",0.265504264014347,0.790690832129779,0.512758281139311,0.629873136391932,0.53770904347622,0.374504387177826,0.300221336067352,0.998347251860173,0.406004120619958,0.500386667480327,0.79254990607126,0.240200769855429,0.627570145733613,0.793714336273302,0.173048991776678,0.611274425633587,0.734066704555383,0.381059737921365,0.296291028762009,0.753905038744174,0.238035199114521,0.257435536682836,0.605031440396131,0.478382510222795,0.696636459582625,0.868002927752117,0.684919135571823,0.81855614815266,0.895285986038352,0.409143366059658,0.294771248505057,0.567308965867896,0.327610493978068,0.710993955454861,0.161684666806871
"34",0.381030660513101,0.271190471051601,0.895046340195664,0.234902642211714,0.356560085381626,0.325727815108355,0.273305084322665,0.357474660685587,0.0913480848514017,0.173857047208116,0.31199763885162,0.116613435295914,0.216555583138843,0.558130994530546,0.326293304219821,0.301483880433423,0.801290619142768,0.13509897222209,0.17855006127851,0.00076908971735141,0.739351373482256,0.510255398514883,0.686416420083805,0.758256141992997,0.124883774563479,0.859460605288076,0.518210905685869,0.406195823480819,0.405071226462542,0.467841132296687,0.857099274725187,0.60708202843314,0.352431337955717,0.966274720679715,0.811602167938212
"35",0.619539397695045,0.23139259253709,0.58475850143399,0.432372490133127,0.290447605187463,0.298578920978177,0.471252810370303,0.340330576870819,0.254381710342462,0.194258969943662,0.230970168214875,0.141432757444944,0.482694445174313,0.516139423003216,0.778007259267274,0.177960537055956,0.612069152140117,0.577469357491647,0.138865387489559,0.213294666543081,0.741173420788384,0.650010735345668,0.473791804046808,0.235904025610631,0.0863673114065595,0.647997412936773,0.434383445114939,0.339751832421033,0.333744281575296,0.371878194923034,0.219874118800528,0.959365429521923,0.239690092476063,0.531945379285505,0.863034436340989
"36",0.563200051182052,0.167926609335055,0.0866952759218887,0.696089431205127,0.0336938258251156,0.397593660289149,0.60691145870231,0.447308548541244,0.2125761375188,0.141653201134335,0.139576971358193,0.692154741573413,0.593945020816934,0.110907128038855,0.682228924327319,0.127629486597647,0.0585227502365563,0.189584143278891,0.351902466561216,0.397205278937623,0.624249310963516,0.44705700013066,0.18525335152042,0.40997199564846,0.325155548035776,0.0291804885952878,0.327657964422183,0.058295253191241,0.18584076260319,0.258210447482222,0.255335502369462,0.480478588200767,0.351015123497116,0.337359451964831,0.335966549338083
"37",0.576543283350844,0.793081431472774,0.632997256181763,0.0449284149380541,0.411281750728628,0.892488115471173,0.155963296619836,0.80270758191508,0.656772606656114,0.811451543910472,0.444430590256691,0.550627912318102,0.201525940221376,0.269626247225599,0.628322427776748,0.115466884426453,0.527497254719763,0.574778091493765,0.9008668937784,0.13958132898649,0.797799274951467,0.4534051464932,0.171275505093294,0.392332319860517,0.984344930674106,0.377634479533748,0.0644317080244905,0.0416468792016694,0.1700450693937,0.312419633608178,0.481732470255645,0.943501809561564,0.077172709607553,0.329586021495348,0.675030779953082
"38",0.000213915747194801,0.0360767318772086,0.00468914874418441,0.00897705150749733,0.00120070894625766,0.000882448709910981,1.55940807247651e-05,0.00427030959713709,0.00215872550182118,0.0074440568891948,0.00378065475617668,0.000178281864895777,0.000509727399892882,0.00504766826961516,0.00147204944804463,0.0022553318485095,0.00320668263928802,0.00687204783093136,0.000912620090236792,0.0193520995496688,0.00215333982544768,6.29066756834776e-05,0.0165812945491007,0.001428914610502,0.0617851741850356,0.0199076788064183,0.000722816622406788,0.00719946616263605,0.000276294430130032,0.00365394506191464,0.0296654581410954,0.120159477796058,0.0151035476503411,0.0044654099315074,0.0272243854014885
"39",0.2702802663994,0.756153405870299,0.676183005532103,0.442801492013589,0.754384009740653,0.855191414892023,0.948225521960578,0.556199063229591,0.41308760240525,0.223785395358774,0.81802946149555,0.846108582881278,0.604064783926425,0.462948740987579,0.30977744001195,0.135527592343496,0.650267909201966,0.226457213632955,0.666164603128138,0.622716098582359,0.460198653042402,0.872700272115703,0.568006105247097,0.64758975558822,0.86792161355338,0.603329987945689,0.553151454784557,0.705937487652836,0.597125553042596,0.327898470036875,0.487764711764314,0.905214210406001,0.886198597280534,0.57606081955608,0.420819107004607
"40",0.24201285593385,0.606868823910694,0.401897298893679,0.80948912858062,0.299240099866529,0.401180061362633,0.60077882473121,0.204675869347242,0.157272147090451,0.57804154262514,0.724524653297357,0.422629623103378,0.345057640082976,0.296794625844416,0.184184587849229,0.18600907335381,0.379290830799461,0.147560733368056,0.312036791558467,0.183880440520778,0.698107594136464,0.26825879014093,0.421935334063049,0.612434825197391,0.416316673698706,0.898736826811258,0.27070821127323,0.508510864525915,0.259846538138764,0.368071101774489,0.0175725387010404,0.0759970504073246,0.364143288067484,0.876343775809971,0.640901973043335
"41",0.163153406331526,0.332747127187711,0.179123642196348,0.12042814590984,0.258218649430949,0.259813788830792,0.29808734362309,0.39191890495423,0.165105253317263,0.15620327716215,0.988570955209671,0.186192519640568,0.101739129262191,0.0617067236985075,0.170840766458643,0.0845976214553591,0.240305661646977,0.0926557836701377,0.0904619982890119,0.238834420327214,0.170221247701239,0.124253197045495,0.0769956036441497,0.188042923259644,0.630565957824298,0.441967404760429,0.227826669153969,0.165329503910321,0.148140715102521,0.145520403329814,0.501166799783837,0.0914064518771452,0.0885706770075623,0.165714041641468,0.133195120357535
"42",0.397544534621813,0.166033774362711,0.235912249240469,0.225968561002882,0.283520820457581,0.059780746158884,0.311321915815541,0.219657827925337,0.372819408128497,0.314231588855153,0.347381749101873,0.110616493198694,0.552417814858059,0.129658965059075,0.288864994746844,0.636730276469884,0.133316544578221,0.26111423724669,0.748186791343962,0.431107603962999,0.272985200653078,0.217284734083127,0.651466422311741,0.33697623012639,0.555133029649304,0.0885344337846333,0.226204602345152,0.130428396913195,0.083989010623526,0.207069846577412,0.668402220766753,0.296722537989259,0.188393302894462,0.643952313782752,0.23864666252301
"43",0.828446957410302,0.711338556719071,0.73826405375137,0.927100857435695,0.960504991963345,0.649725581761946,0.542489365487474,0.808945459406311,0.359882705736092,0.951833604757155,0.732389780097615,0.946444766984636,0.822784072751372,0.844136079011734,0.88013046585723,0.899211661065545,0.859551170647386,0.770415292101719,0.872799621812554,0.816395243533503,0.885881291853317,0.691813946848731,0.968990657666368,0.738929504886054,0.751192379793826,0.943189444845342,0.792801401390447,0.884238808638024,0.913861464309566,0.803227573686427,0.582595255233883,0.567983681405306,0.932133316677472,0.816590243573346,0.88265376612685
"44",0.767528061081006,0.123273076985466,0.259511671319279,0.356678503995464,0.348235597290917,0.10061831092222,0.153724534673002,0.374205828683065,0.633347898425224,0.606269492854077,0.277126765792555,0.62951289886269,0.362999561534847,0.369706408484441,0.767162671397144,0.431922867317514,0.195487106936038,0.134049348968441,0.302102081228555,0.857770560177435,0.907044635227283,0.0680029394974985,0.345368109028684,0.309558898904272,0.232995095886046,0.12503511672024,0.386068377724823,0.556766109833606,0.314620052948446,0.408259559239673,0.358747719674352,0.336000003203657,0.320824798891992,0.344774946787765,0.910178674605143
"45",0.593944558249777,0.649105811603348,0.17562022463683,0.677652123570236,0.597488332577356,0.965471057295682,0.571981411929766,0.415959418707325,0.32756991163862,0.699189165519427,0.571976350009493,0.724440590433196,0.70635648781045,0.688140302319367,0.521456103593733,0.158821983856709,0.631875150119301,0.552358730238954,0.769782013514917,0.556378214594004,0.653712852892184,0.894900617770676,0.417547901660351,0.660614095694182,0.801494251020673,0.691933532969625,0.414569494268463,0.848317001216605,0.813737377729331,0.618960897190775,0.593080855371073,0.874484367430981,0.856674693210206,0.506789045334575,0.675736532579583
"46",0.226000216513379,0.315390331744346,0.397319207889992,0.441223143116822,0.662103461056323,0.540356235277186,0.379813738421839,0.153531473056066,0.845175743379036,0.494301108288182,0.334904048761569,0.755666767828171,0.388080095041623,0.547784827271343,0.448767443945386,0.47136628861017,0.450377047163102,0.241122575155719,0.790259515615538,0.35973527897408,0.556948298655404,0.443701699434546,0.364527604201462,0.326794201671111,0.680080175352246,0.422017861244472,0.626149708740229,0.62592814573738,0.660716874951177,0.359574467334489,0.073528918789858,0.934586871208478,0.593947032667584,0.428036308775429,0.295891588014214
"47",0.323277922364425,0.67124014773996,0.652905254150356,0.569947557941874,0.61345211482743,0.826990528276846,0.418417487205496,0.302262200565274,0.167353678569853,0.444043936695533,0.330953008592088,0.384781032704977,0.55006092611201,0.51104966324691,0.600236648955539,0.690809123550932,0.504002749410526,0.860723953388256,0.773724474155168,0.708248717720109,0.268405296403463,0.570798569805932,0.603433717107273,0.672247189158065,0.269827954372975,0.92437927606814,0.387106332878798,0.556759389574937,0.594371015060188,0.0909971629883408,0.383376244594364,0.505214967330412,0.41271815749123,0.839431272521909,0.42647469244035
"48",0.142316936846226,0.129547718724381,0.0325532196275057,0.0302692257754614,0.0131520073241837,0.676978760814372,0.0994980527318581,0.0214057903120058,0.0164373374476103,0.0566644127512798,0.0426663589429547,0.0616853016649285,0.0575219087358649,0.00375451528643849,0.134805134869676,0.0844567016604417,0.0139710663567652,0.0941328688655108,0.10757358224032,0.081400100183205,0.216365317456732,0.181700004518708,0.0448316952562407,0.0282800207314592,0.0698821174690323,0.102722987224237,0.0803014609425394,0.0127276980371744,0.191864211136059,0.0211536585241633,0.327260932714681,0.309906018719894,0.0174524768364688,0.16104617857984,0.196969179910488
